City,Population,SNOW,DATE
Miami,443007,0,1973-03
Miami,443007,,1973-04
Miami,443007,0,1973-04
Miami,443007,,1973-05
Miami,443007,0,1973-05
Miami,443007,,1973-06
Miami,443007,0,1973-06
Miami,443007,,1973-07
Miami,443007,0,1973-07
Miami,443007,,1973-08
Miami,443007,0,1973-08
Miami,443007,,1973-09
Miami,443007,0,1973-09
Miami,443007,,1973-10
Miami,443007,0,1973-10
Miami,443007,,1973-11
Miami,443007,0,1973-11
Miami,443007,,1973-12
Miami,443007,0,1973-12
Miami,443007,,1974-01
Miami,443007,0,1974-01
Miami,443007,,1974-02
Miami,443007,0,1974-02
Miami,443007,,1974-03
Miami,443007,0,1974-03
Miami,443007,,1974-04
Miami,443007,0,1974-04
Miami,443007,,1974-05
Miami,443007,0,1974-05
Miami,443007,,1974-06
Miami,443007,0,1974-06
Miami,443007,,1974-07
Miami,443007,0,1974-07
Miami,443007,,1974-08
Miami,443007,0,1974-08
Miami,443007,,1974-09
Miami,443007,0,1974-09
Miami,443007,,1974-10
Miami,443007,0,1974-10
Miami,443007,,1974-11
Miami,443007,0,1974-11
Miami,443007,,1974-12
Miami,443007,0,1974-12
Miami,443007,,1975-01
Miami,443007,0,1975-01
Miami,443007,,1975-02
Miami,443007,0,1975-02
Miami,443007,,1975-03
Miami,443007,0,1975-03
Miami,443007,,1975-04
Miami,443007,0,1975-04
Miami,443007,,1975-05
Miami,443007,0,1975-05
Miami,443007,,1975-06
Miami,443007,0,1975-06
Miami,443007,,1975-07
Miami,443007,0,1975-07
Miami,443007,,1975-08
Miami,443007,0,1975-08
Miami,443007,,1975-09
Miami,443007,0,1975-09
Miami,443007,,1975-10
Miami,443007,0,1975-10
Miami,443007,,1975-11
Miami,443007,0,1975-11
Miami,443007,,1975-12
Miami,443007,0,1975-12
Miami,443007,,1976-01
Miami,443007,0,1976-01
Miami,443007,,1976-02
Miami,443007,0,1976-02
Miami,443007,,1976-03
Miami,443007,0,1976-03
Miami,443007,,1976-04
Miami,443007,0,1976-04
Miami,443007,,1976-05
Miami,443007,0,1976-05
Miami,443007,,1976-06
Miami,443007,0,1976-06
Miami,443007,,1976-07
Miami,443007,0,1976-07
Miami,443007,,1976-08
Miami,443007,0,1976-08
Miami,443007,,1976-09
Miami,443007,0,1976-09
Miami,443007,,1976-10
Miami,443007,0,1976-10
Miami,443007,,1976-11
Miami,443007,0,1976-11
Miami,443007,,1976-12
Miami,443007,0,1976-12
Miami,443007,,1977-01
Miami,443007,0,1977-01
Miami,443007,,1977-02
Miami,443007,0,1977-02
Miami,443007,,1977-03
Miami,443007,0,1977-03
Miami,443007,,1977-04
Miami,443007,0,1977-04
Miami,443007,,1977-05
Miami,443007,0,1977-05
Miami,443007,,1977-06
Miami,443007,0,1977-06
Miami,443007,,1977-07
Miami,443007,0,1977-07
Miami,443007,,1977-08
Miami,443007,0,1977-08
Miami,443007,,1977-09
Miami,443007,0,1977-09
Miami,443007,,1977-10
Miami,443007,0,1977-10
Miami,443007,,1977-11
Miami,443007,0,1977-11
Miami,443007,,1977-12
Miami,443007,0,1977-12
Miami,443007,,1978-01
Miami,443007,0,1978-01
Miami,443007,,1978-02
Miami,443007,0,1978-02
Miami,443007,,1978-03
Miami,443007,0,1978-03
Miami,443007,,1978-04
Miami,443007,0,1978-04
Miami,443007,,1978-05
Miami,443007,0,1978-05
Miami,443007,,1978-06
Miami,443007,0,1978-06
Miami,443007,,1978-07
Miami,443007,0,1978-07
Miami,443007,,1978-08
Miami,443007,0,1978-08
Miami,443007,,1978-09
Miami,443007,0,1978-09
Miami,443007,,1978-10
Miami,443007,0,1978-10
Miami,443007,,1978-11
Miami,443007,0,1978-11
Miami,443007,,1978-12
Miami,443007,0,1978-12
Miami,443007,,1979-01
Miami,443007,0,1979-01
Miami,443007,,1979-02
Miami,443007,0,1979-02
Miami,443007,,1979-03
Miami,443007,0,1979-03
Miami,443007,,1979-04
Miami,443007,0,1979-04
Miami,443007,,1979-05
Miami,443007,0,1979-05
Miami,443007,,1979-06
Miami,443007,0,1979-06
Miami,443007,,1979-07
Miami,443007,0,1979-07
Miami,443007,,1979-08
Miami,443007,0,1979-08
Miami,443007,,1979-09
Miami,443007,0,1979-09
Miami,443007,,1979-10
Miami,443007,0,1979-10
Miami,443007,,1979-11
Miami,443007,0,1979-11
Miami,443007,,1979-12
Miami,443007,0,1979-12
Miami,443007,,1980-01
Miami,443007,0,1980-01
Miami,443007,,1980-02
Miami,443007,0,1980-02
Miami,443007,,1980-03
Miami,443007,0,1980-03
Miami,443007,,1980-04
Miami,443007,0,1980-04
Miami,443007,,1980-05
Miami,443007,0,1980-05
Miami,443007,,1980-06
Miami,443007,0,1980-06
Miami,443007,,1980-07
Miami,443007,0,1980-07
Miami,443007,,1980-08
Miami,443007,0,1980-08
Miami,443007,,1980-09
Miami,443007,0,1980-09
Miami,443007,,1980-10
Miami,443007,0,1980-10
Miami,443007,,1980-11
Miami,443007,0,1980-11
Miami,443007,,1980-12
Miami,443007,0,1980-12
Miami,443007,,1981-01
Miami,443007,0,1981-01
Miami,443007,,1981-02
Miami,443007,0,1981-02
Miami,443007,,1981-03
Miami,443007,0,1981-03
Miami,443007,,1981-04
Miami,443007,0,1981-04
Miami,443007,,1981-05
Miami,443007,0,1981-05
Miami,443007,,1981-06
Miami,443007,0,1981-06
Miami,443007,,1981-07
Miami,443007,0,1981-07
Miami,443007,,1981-08
Miami,443007,0,1981-08
Miami,443007,,1981-09
Miami,443007,0,1981-09
Miami,443007,,1981-10
Miami,443007,0,1981-10
Miami,443007,,1981-11
Miami,443007,0,1981-11
Miami,443007,,1981-12
Miami,443007,0,1981-12
Miami,443007,,1982-01
Miami,443007,0,1982-01
Miami,443007,,1982-02
Miami,443007,0,1982-02
Miami,443007,,1982-03
Miami,443007,0,1982-03
Miami,443007,,1982-04
Miami,443007,0,1982-04
Miami,443007,,1982-05
Miami,443007,0,1982-05
Miami,443007,,1982-06
Miami,443007,0,1982-06
Miami,443007,,1982-07
Miami,443007,0,1982-07
Miami,443007,,1982-08
Miami,443007,0,1982-08
Miami,443007,,1982-09
Miami,443007,0,1982-09
Miami,443007,,1982-10
Miami,443007,0,1982-10
Miami,443007,,1982-11
Miami,443007,0,1982-11
Miami,443007,,1982-12
Miami,443007,0,1982-12
Miami,443007,,1983-01
Miami,443007,0,1983-01
Miami,443007,,1983-02
Miami,443007,0,1983-02
Miami,443007,,1983-03
Miami,443007,0,1983-03
Miami,443007,,1983-04
Miami,443007,0,1983-04
Miami,443007,,1983-05
Miami,443007,0,1983-05
Miami,443007,,1983-06
Miami,443007,0,1983-06
Miami,443007,,1983-07
Miami,443007,0,1983-07
Miami,443007,,1983-08
Miami,443007,0,1983-08
Miami,443007,,1983-09
Miami,443007,0,1983-09
Miami,443007,,1983-10
Miami,443007,0,1983-10
Miami,443007,,1983-11
Miami,443007,0,1983-11
Miami,443007,,1983-12
Miami,443007,0,1983-12
Miami,443007,,1984-01
Miami,443007,0,1984-01
Miami,443007,,1984-02
Miami,443007,0,1984-02
Miami,443007,,1984-03
Miami,443007,0,1984-03
Miami,443007,,1984-04
Miami,443007,0,1984-04
Miami,443007,,1984-05
Miami,443007,0,1984-05
Miami,443007,,1984-06
Miami,443007,0,1984-06
Miami,443007,,1984-07
Miami,443007,0,1984-07
Miami,443007,,1984-08
Miami,443007,0,1984-08
Miami,443007,,1984-09
Miami,443007,0,1984-09
Miami,443007,,1984-10
Miami,443007,0,1984-10
Miami,443007,,1984-11
Miami,443007,0,1984-11
Miami,443007,,1984-12
Miami,443007,0,1984-12
Miami,443007,,1985-01
Miami,443007,0,1985-01
Miami,443007,,1985-02
Miami,443007,0,1985-02
Miami,443007,,1985-03
Miami,443007,0,1985-03
Miami,443007,,1985-04
Miami,443007,0,1985-04
Miami,443007,,1985-05
Miami,443007,,1985-06
Miami,443007,0,1985-06
Miami,443007,,1985-07
Miami,443007,0,1985-07
Miami,443007,,1985-08
Miami,443007,0,1985-08
Miami,443007,,1985-09
Miami,443007,0,1985-09
Miami,443007,,1985-10
Miami,443007,0,1985-10
Miami,443007,,1985-11
Miami,443007,0,1985-11
Miami,443007,,1985-12
Miami,443007,0,1985-12
Miami,443007,,1986-01
Miami,443007,0,1986-01
Miami,443007,,1986-02
Miami,443007,0,1986-02
Miami,443007,,1986-03
Miami,443007,0,1986-03
Miami,443007,,1986-04
Miami,443007,0,1986-04
Miami,443007,,1986-05
Miami,443007,0,1986-05
Miami,443007,,1986-06
Miami,443007,0,1986-06
Miami,443007,,1986-07
Miami,443007,0,1986-07
Miami,443007,,1986-08
Miami,443007,0,1986-08
Miami,443007,,1986-09
Miami,443007,0,1986-09
Miami,443007,,1986-10
Miami,443007,0,1986-10
Miami,443007,,1986-11
Miami,443007,0,1986-11
Miami,443007,,1986-12
Miami,443007,0,1986-12
Miami,443007,,1987-01
Miami,443007,0,1987-01
Miami,443007,,1987-02
Miami,443007,0,1987-02
Miami,443007,,1987-03
Miami,443007,0,1987-03
Miami,443007,,1987-04
Miami,443007,0,1987-04
Miami,443007,,1987-05
Miami,443007,0,1987-05
Miami,443007,,1987-06
Miami,443007,0,1987-06
Miami,443007,,1987-07
Miami,443007,0,1987-07
Miami,443007,,1987-08
Miami,443007,0,1987-08
Miami,443007,,1987-09
Miami,443007,0,1987-09
Miami,443007,,1987-10
Miami,443007,0,1987-10
Miami,443007,,1987-11
Miami,443007,0,1987-11
Miami,443007,,1987-12
Miami,443007,0,1987-12
Miami,443007,,1988-01
Miami,443007,0,1988-01
Miami,443007,,1988-02
Miami,443007,0,1988-02
Miami,443007,,1988-03
Miami,443007,0,1988-03
Miami,443007,,1988-04
Miami,443007,0,1988-04
Miami,443007,,1988-05
Miami,443007,0,1988-05
Miami,443007,,1988-06
Miami,443007,0,1988-06
Miami,443007,,1988-07
Miami,443007,0,1988-07
Miami,443007,,1988-08
Miami,443007,0,1988-08
Miami,443007,,1988-09
Miami,443007,0,1988-09
Miami,443007,,1988-10
Miami,443007,0,1988-10
Miami,443007,,1988-11
Miami,443007,0,1988-11
Miami,443007,,1988-12
Miami,443007,0,1988-12
Miami,443007,,1989-01
Miami,443007,0,1989-01
Miami,443007,,1989-02
Miami,443007,0,1989-02
Miami,443007,,1989-03
Miami,443007,0,1989-03
Miami,443007,,1989-04
Miami,443007,0,1989-04
Miami,443007,,1989-05
Miami,443007,0,1989-05
Miami,443007,,1989-06
Miami,443007,0,1989-06
Miami,443007,,1989-07
Miami,443007,0,1989-07
Miami,443007,,1989-08
Miami,443007,0,1989-08
Miami,443007,,1989-09
Miami,443007,0,1989-09
Miami,443007,,1989-10
Miami,443007,0,1989-10
Miami,443007,,1989-11
Miami,443007,0,1989-11
Miami,443007,,1989-12
Miami,443007,0,1989-12
Miami,443007,,1990-01
Miami,443007,0,1990-01
Miami,443007,,1990-02
Miami,443007,0,1990-02
Miami,443007,,1990-03
Miami,443007,0,1990-03
Miami,443007,,1990-04
Miami,443007,0,1990-04
Miami,443007,,1990-05
Miami,443007,0,1990-05
Miami,443007,,1990-06
Miami,443007,0,1990-06
Miami,443007,,1990-07
Miami,443007,0,1990-07
Miami,443007,,1990-08
Miami,443007,0,1990-08
Miami,443007,,1990-09
Miami,443007,0,1990-09
Miami,443007,,1990-10
Miami,443007,0,1990-10
Miami,443007,,1990-11
Miami,443007,0,1990-11
Miami,443007,,1990-12
Miami,443007,,1991-01
Miami,443007,0,1991-01
Miami,443007,,1991-02
Miami,443007,0,1991-02
Miami,443007,,1991-03
Miami,443007,0,1991-03
Miami,443007,,1991-04
Miami,443007,0,1991-04
Miami,443007,,1991-05
Miami,443007,0,1991-05
Miami,443007,,1991-06
Miami,443007,0,1991-06
Miami,443007,,1991-07
Miami,443007,0,1991-07
Miami,443007,,1991-08
Miami,443007,0,1991-08
Miami,443007,,1991-09
Miami,443007,0,1991-09
Miami,443007,,1991-10
Miami,443007,0,1991-10
Miami,443007,,1991-11
Miami,443007,0,1991-11
Miami,443007,,1991-12
Miami,443007,0,1991-12
Miami,443007,,1992-01
Miami,443007,0,1992-01
Miami,443007,,1992-02
Miami,443007,0,1992-02
Miami,443007,,1992-03
Miami,443007,0,1992-03
Miami,443007,,1992-04
Miami,443007,0,1992-04
Miami,443007,,1992-05
Miami,443007,0,1992-05
Miami,443007,,1992-06
Miami,443007,0,1992-06
Miami,443007,,1992-07
Miami,443007,0,1992-07
Miami,443007,,1992-08
Miami,443007,0,1992-08
Miami,443007,,1992-09
Miami,443007,0,1992-09
Miami,443007,,1992-10
Miami,443007,0,1992-10
Miami,443007,,1992-11
Miami,443007,0,1992-11
Miami,443007,,1992-12
Miami,443007,0,1992-12
Miami,443007,,1993-01
Miami,443007,0,1993-01
Miami,443007,,1993-02
Miami,443007,0,1993-02
Miami,443007,,1993-03
Miami,443007,0,1993-03
Miami,443007,,1993-04
Miami,443007,0,1993-04
Miami,443007,,1993-05
Miami,443007,0,1993-05
Miami,443007,,1993-06
Miami,443007,0,1993-06
Miami,443007,,1993-07
Miami,443007,0,1993-07
Miami,443007,,1993-08
Miami,443007,0,1993-08
Miami,443007,,1993-09
Miami,443007,0,1993-09
Miami,443007,,1993-10
Miami,443007,0,1993-10
Miami,443007,,1993-11
Miami,443007,0,1993-11
Miami,443007,,1993-12
Miami,443007,0,1993-12
Miami,443007,,1994-01
Miami,443007,0,1994-01
Miami,443007,,1994-02
Miami,443007,0,1994-02
Miami,443007,,1994-03
Miami,443007,0,1994-03
Miami,443007,,1994-04
Miami,443007,0,1994-04
Miami,443007,,1994-05
Miami,443007,,1994-06
Miami,443007,,1994-07
Miami,443007,,1994-08
Miami,443007,0,1994-08
Miami,443007,,1994-09
Miami,443007,0,1994-09
Miami,443007,,1994-10
Miami,443007,0,1994-10
Miami,443007,,1994-11
Miami,443007,0,1994-11
Miami,443007,,1994-12
Miami,443007,0,1994-12
Miami,443007,,1995-01
Miami,443007,0,1995-01
Miami,443007,,1995-02
Miami,443007,0,1995-02
Miami,443007,,1995-03
Miami,443007,0,1995-03
Miami,443007,,1995-04
Miami,443007,0,1995-04
Miami,443007,,1995-05
Miami,443007,0,1995-05
Miami,443007,,1995-06
Miami,443007,0,1995-06
Miami,443007,,1995-07
Miami,443007,0,1995-07
Miami,443007,,1995-08
Miami,443007,0,1995-08
Miami,443007,,1995-09
Miami,443007,0,1995-09
Miami,443007,,1995-10
Miami,443007,0,1995-10
Miami,443007,,1995-11
Miami,443007,0,1995-11
Miami,443007,,1995-12
Miami,443007,0,1995-12
Miami,443007,,1996-01
Miami,443007,0,1996-01
Miami,443007,,1996-02
Miami,443007,0,1996-02
Miami,443007,,1996-03
Miami,443007,0,1996-03
Miami,443007,,1996-04
Miami,443007,0,1996-04
Miami,443007,,1996-05
Miami,443007,0,1996-05
Miami,443007,,1996-06
Miami,443007,0,1996-06
Miami,443007,,1996-07
Miami,443007,0,1996-07
Miami,443007,,1996-08
Miami,443007,0,1996-08
Miami,443007,,1996-09
Miami,443007,0,1996-09
Miami,443007,,1996-10
Miami,443007,0,1996-10
Miami,443007,,1996-11
Miami,443007,0,1996-11
Miami,443007,,1996-12
Miami,443007,0,1996-12
Miami,443007,,1997-01
Miami,443007,0,1997-01
Miami,443007,,1997-02
Miami,443007,0,1997-02
Miami,443007,,1997-03
Miami,443007,0,1997-03
Miami,443007,,1997-04
Miami,443007,0,1997-04
Miami,443007,,1997-05
Miami,443007,0,1997-05
Miami,443007,,1997-06
Miami,443007,0,1997-06
Miami,443007,,1997-07
Miami,443007,0,1997-07
Miami,443007,,1997-08
Miami,443007,0,1997-08
Miami,443007,,1997-09
Miami,443007,0,1997-09
Miami,443007,,1997-10
Miami,443007,0,1997-10
Miami,443007,,1997-11
Miami,443007,0,1997-11
Miami,443007,,1997-12
Miami,443007,0,1997-12
Miami,443007,,1998-01
Miami,443007,0,1998-01
Miami,443007,,1998-02
Miami,443007,0,1998-02
Miami,443007,,1998-03
Miami,443007,0,1998-03
Miami,443007,,1998-04
Miami,443007,0,1998-04
Miami,443007,,1998-05
Miami,443007,0,1998-05
Miami,443007,,1998-06
Miami,443007,0,1998-06
Miami,443007,,1998-07
Miami,443007,0,1998-07
Miami,443007,,1998-08
Miami,443007,0,1998-08
Miami,443007,,1998-09
Miami,443007,0,1998-09
Miami,443007,,1998-10
Miami,443007,0,1998-10
Miami,443007,,1998-11
Miami,443007,0,1998-11
Miami,443007,,1998-12
Miami,443007,0,1998-12
Miami,443007,,1999-01
Miami,443007,0,1999-01
Miami,443007,,1999-02
Miami,443007,0,1999-02
Miami,443007,,1999-03
Miami,443007,0,1999-03
Miami,443007,,1999-04
Miami,443007,0,1999-04
Miami,443007,,1999-05
Miami,443007,0,1999-05
Miami,443007,,1999-06
Miami,443007,0,1999-06
Miami,443007,,1999-07
Miami,443007,0,1999-07
Miami,443007,,1999-08
Miami,443007,0,1999-08
Miami,443007,,1999-09
Miami,443007,0,1999-09
Miami,443007,,1999-10
Miami,443007,0,1999-10
Miami,443007,,1999-11
Miami,443007,0,1999-11
Miami,443007,,1999-12
Miami,443007,0,1999-12
Miami,443007,,2000-01
Miami,443007,0,2000-01
Miami,443007,,2000-02
Miami,443007,0,2000-02
Miami,443007,,2000-03
Miami,443007,0,2000-03
Miami,443007,,2000-04
Miami,443007,0,2000-04
Miami,443007,,2000-05
Miami,443007,0,2000-05
Miami,443007,,2000-06
Miami,443007,0,2000-06
Miami,443007,,2000-07
Miami,443007,0,2000-07
Miami,443007,,2000-08
Miami,443007,0,2000-08
Miami,443007,,2000-09
Miami,443007,0,2000-09
Miami,443007,,2000-10
Miami,443007,0,2000-10
Miami,443007,,2000-11
Miami,443007,0,2000-11
Miami,443007,,2000-12
Miami,443007,0,2000-12
Miami,443007,,2001-01
Miami,443007,0,2001-01
Miami,443007,,2001-02
Miami,443007,0,2001-02
Miami,443007,,2001-03
Miami,443007,0,2001-03
Miami,443007,,2001-04
Miami,443007,0,2001-04
Miami,443007,,2001-05
Miami,443007,0,2001-05
Miami,443007,,2001-06
Miami,443007,0,2001-06
Miami,443007,,2001-07
Miami,443007,0,2001-07
Miami,443007,,2001-08
Miami,443007,0,2001-08
Miami,443007,,2001-09
Miami,443007,0,2001-09
Miami,443007,,2001-10
Miami,443007,0,2001-10
Miami,443007,,2001-11
Miami,443007,0,2001-11
Miami,443007,,2001-12
Miami,443007,0,2001-12
Miami,443007,,2002-01
Miami,443007,0,2002-01
Miami,443007,,2002-02
Miami,443007,0,2002-02
Miami,443007,,2002-03
Miami,443007,0,2002-03
Miami,443007,,2002-04
Miami,443007,0,2002-04
Miami,443007,,2002-05
Miami,443007,0,2002-05
Miami,443007,,2002-06
Miami,443007,0,2002-06
Miami,443007,,2002-07
Miami,443007,0,2002-07
Miami,443007,,2002-08
Miami,443007,0,2002-08
Miami,443007,,2002-09
Miami,443007,0,2002-09
Miami,443007,,2002-10
Miami,443007,0,2002-10
Miami,443007,,2002-11
Miami,443007,0,2002-11
Miami,443007,,2002-12
Miami,443007,0,2002-12
Miami,443007,,2003-01
Miami,443007,,2003-02
Miami,443007,,2003-03
Miami,443007,,2003-04
Miami,443007,,2003-05
Miami,443007,,2003-06
Miami,443007,,2003-07
Miami,443007,,2003-08
Miami,443007,,2003-09
Miami,443007,,2003-10
Miami,443007,,2003-11
Miami,443007,,2003-12
Miami,443007,,2004-01
Miami,443007,,2004-02
Miami,443007,,2004-03
Miami,443007,,2004-04
Miami,443007,,2004-05
Miami,443007,,2004-06
Miami,443007,,2004-07
Miami,443007,,2004-08
Miami,443007,,2004-09
Miami,443007,,2004-10
Miami,443007,,2004-11
Miami,443007,,2004-12
Miami,443007,,2005-01
Miami,443007,,2005-02
Miami,443007,,2005-03
Miami,443007,,2005-04
Miami,443007,,2005-05
Miami,443007,,2005-06
Miami,443007,,2005-07
Miami,443007,,2005-08
Miami,443007,,2005-09
Miami,443007,,2005-10
Miami,443007,,2005-11
Miami,443007,,2005-12
Miami,443007,,2006-01
Miami,443007,,2006-02
Miami,443007,,2006-03
Miami,443007,,2006-04
Miami,443007,,2006-05
Miami,443007,,2006-06
Miami,443007,,2006-07
Miami,443007,,2006-08
Miami,443007,,2006-09
Miami,443007,,2006-10
Miami,443007,,2006-11
Miami,443007,,2006-12
Miami,443007,,2007-01
Miami,443007,,2007-02
Miami,443007,,2007-03
Miami,443007,,2007-04
Miami,443007,,2007-05
Miami,443007,,2007-06
Miami,443007,,2007-07
Miami,443007,,2007-08
Miami,443007,,2007-09
Miami,443007,,2007-10
Miami,443007,,2007-11
Miami,443007,,2007-12
Miami,443007,,2008-01
Miami,443007,,2008-02
Miami,443007,,2008-03
Miami,443007,,2008-04
Miami,443007,,2008-05
Miami,443007,,2008-06
Miami,443007,,2008-07
Miami,443007,,2008-08
Miami,443007,,2008-09
Miami,443007,,2008-10
Miami,443007,,2008-11
Miami,443007,,2008-12
Miami,443007,,2009-01
Miami,443007,,2009-02
Miami,443007,,2009-03
Miami,443007,,2009-04
Miami,443007,,2009-05
Miami,443007,,2009-06
Miami,443007,,2009-07
Miami,443007,,2009-08
Miami,443007,,2009-09
Miami,443007,,2009-10
Miami,443007,,2009-11
Miami,443007,,2009-12
Miami,443007,,2010-01
Miami,443007,,2010-02
Miami,443007,,2010-03
Miami,443007,,2010-04
Miami,443007,,2010-05
Miami,443007,,2010-06
Miami,443007,,2010-07
Miami,443007,,2010-08
Miami,443007,,2010-09
Miami,443007,,2010-10
Miami,443007,,2010-11
Miami,443007,,2010-12
Miami,443007,,2011-01
Miami,443007,,2011-02
Miami,443007,,2011-03
Miami,443007,,2011-04
Miami,443007,,2011-05
Miami,443007,,2011-06
Miami,443007,,2011-07
Miami,443007,,2011-08
Miami,443007,,2011-09
Miami,443007,,2011-10
Miami,443007,,2011-11
Miami,443007,,2011-12
Miami,443007,,2012-01
Miami,443007,,2012-02
Miami,443007,,2012-03
Miami,443007,,2012-04
Miami,443007,,2012-05
Miami,443007,,2012-06
Miami,443007,,2012-07
Miami,443007,,2012-08
Miami,443007,,2012-09
Miami,443007,,2012-10
Miami,443007,,2012-11
Miami,443007,,2012-12
Miami,443007,,2013-01
Miami,443007,,2013-02
Miami,443007,,2013-03
Miami,443007,,2013-04
Miami,443007,,2013-05
Miami,443007,,2013-06
Miami,443007,,2013-07
Miami,443007,,2013-08
Miami,443007,,2013-09
Miami,443007,,2013-10
Miami,443007,,2013-11
Miami,443007,,2013-12
Miami,443007,,2014-01
Miami,443007,,2014-02
Miami,443007,,2014-03
Miami,443007,,2014-04
Miami,443007,,2014-05
Miami,443007,,2014-06
Miami,443007,,2014-07
Miami,443007,,2014-08
Miami,443007,,2014-09
Miami,443007,,2014-10
Miami,443007,,2014-11
Miami,443007,,2014-12
Miami,443007,,2015-01
Miami,443007,,2015-02
Miami,443007,,2015-03
Miami,443007,,2015-04
Miami,443007,,2015-05
Miami,443007,,2015-06
Miami,443007,,2015-07
Miami,443007,,2015-08
Miami,443007,,2015-09
Miami,443007,,2015-10
Miami,443007,,2015-11
Miami,443007,,2015-12
Miami,443007,,2016-01
Miami,443007,,2016-02
Miami,443007,,2016-03
Miami,443007,,2016-04
Miami,443007,,2016-05
Miami,443007,,2016-06
Miami,443007,,2016-07
Miami,443007,,2016-08
Miami,443007,,2016-09
Miami,443007,,2016-10
Miami,443007,,2016-11
Miami,443007,,2016-12
Miami,443007,,2017-01
Miami,443007,,2017-02
Miami,443007,,2017-03
Miami,443007,,2017-04
Miami,443007,,2017-05
Miami,443007,,2017-06
Miami,443007,,2017-07
Miami,443007,,2017-08
Miami,443007,,2017-09
Miami,443007,,2017-10
Miami,443007,,2017-11
Miami,443007,,2017-12
Miami,443007,,2018-01
Miami,443007,,2018-02
Miami,443007,,2018-03
Miami,443007,,2018-04
Miami,443007,,2018-05
Miami,443007,,2018-06
Miami,443007,,2018-07
Miami,443007,,2018-08
Miami,443007,,2018-09
Miami,443007,,2018-10
Miami,443007,,2018-11
Miami,443007,,2018-12
Miami,443007,,2019-01
Miami,443007,,2019-02
Miami,443007,,2019-03
Miami,443007,,2019-04
Miami,443007,,2019-05
Miami,443007,,2019-06
Miami,443007,,2019-07
Atlanta,465230,,1950-01
Atlanta,465230,,1950-02
Atlanta,465230,,1950-03
Atlanta,465230,,1950-04
Atlanta,465230,,1950-05
Atlanta,465230,,1950-06
Atlanta,465230,,1950-07
Atlanta,465230,,1950-08
Atlanta,465230,,1950-09
Atlanta,465230,,1950-10
Atlanta,465230,,1950-11
Atlanta,465230,,1950-12
Atlanta,465230,,1951-01
Atlanta,465230,,1951-02
Atlanta,465230,,1951-03
Atlanta,465230,,1951-04
Atlanta,465230,,1951-05
Atlanta,465230,,1951-06
Atlanta,465230,,1951-07
Atlanta,465230,,1951-08
Atlanta,465230,,1951-09
Atlanta,465230,,1951-10
Atlanta,465230,,1951-11
Atlanta,465230,,1951-12
Atlanta,465230,,1952-01
Atlanta,465230,,1952-02
Atlanta,465230,,1952-03
Atlanta,465230,,1952-04
Atlanta,465230,,1952-05
Atlanta,465230,,1952-06
Atlanta,465230,,1952-07
Atlanta,465230,,1952-08
Atlanta,465230,,1952-09
Atlanta,465230,,1952-10
Atlanta,465230,,1952-11
Atlanta,465230,,1952-12
Atlanta,465230,,1953-01
Atlanta,465230,,1953-02
Atlanta,465230,,1953-03
Atlanta,465230,,1953-04
Atlanta,465230,,1953-05
Atlanta,465230,,1953-06
Atlanta,465230,,1953-07
Atlanta,465230,,1953-08
Atlanta,465230,,1953-09
Atlanta,465230,,1953-10
Atlanta,465230,,1953-11
Atlanta,465230,,1953-12
Atlanta,465230,,1954-01
Atlanta,465230,,1954-02
Atlanta,465230,,1954-03
Atlanta,465230,,1954-04
Atlanta,465230,,1954-05
Atlanta,465230,,1954-06
Atlanta,465230,,1954-07
Atlanta,465230,,1954-08
Atlanta,465230,,1954-09
Atlanta,465230,,1954-10
Atlanta,465230,,1954-11
Atlanta,465230,,1954-12
Atlanta,465230,,1955-01
Atlanta,465230,,1955-02
Atlanta,465230,,1955-03
Atlanta,465230,,1955-04
Atlanta,465230,,1955-05
Atlanta,465230,,1955-06
Atlanta,465230,,1955-07
Atlanta,465230,,1955-08
Atlanta,465230,,1955-09
Atlanta,465230,,1955-10
Atlanta,465230,,1955-11
Atlanta,465230,,1955-12
Atlanta,465230,,1956-01
Atlanta,465230,,1956-02
Atlanta,465230,,1956-03
Atlanta,465230,,1956-04
Atlanta,465230,,1956-05
Atlanta,465230,,1956-06
Atlanta,465230,,1956-07
Atlanta,465230,,1956-08
Atlanta,465230,,1956-09
Atlanta,465230,,1956-10
Atlanta,465230,,1956-11
Atlanta,465230,,1956-12
Atlanta,465230,,1957-01
Atlanta,465230,,1957-02
Atlanta,465230,,1957-03
Atlanta,465230,,1957-04
Atlanta,465230,,1957-05
Atlanta,465230,,1957-06
Atlanta,465230,,1957-07
Atlanta,465230,,1957-08
Atlanta,465230,,1957-09
Atlanta,465230,,1957-10
Atlanta,465230,,1957-11
Atlanta,465230,,1957-12
Atlanta,465230,,1958-01
Atlanta,465230,,1958-02
Atlanta,465230,,1958-03
Atlanta,465230,,1958-04
Atlanta,465230,,1958-05
Atlanta,465230,,1958-06
Atlanta,465230,,1958-07
Atlanta,465230,,1958-08
Atlanta,465230,,1958-09
Atlanta,465230,,1958-10
Atlanta,465230,,1958-11
Atlanta,465230,,1958-12
Atlanta,465230,,1959-01
Atlanta,465230,,1959-02
Atlanta,465230,,1959-03
Atlanta,465230,,1959-04
Atlanta,465230,,1959-05
Atlanta,465230,,1959-06
Atlanta,465230,,1959-07
Atlanta,465230,,1959-08
Atlanta,465230,,1959-09
Atlanta,465230,,1959-10
Atlanta,465230,,1959-11
Atlanta,465230,,1959-12
Atlanta,465230,,1960-01
